ID,:,",",;,.,[,],(,),*,+,-,=,#,$,@,?,&,!,|,^,<,>,\,_
IgAUSCnimJ8erwFljDP4,81916,89668,5943,309,1475,1470,191,194,106,14983,131275,1125,16,12,37,1018,16,17,17,11,15,19,21,844
igyFEdlJtGwk8uT2rnNV,267692,3400,229013,267447,1643,1720,1105,1081,1039,2346,6748,1958,988,1019,1050,1556,1005,1047,998,1018,1022,1041,1023,2029
IH0aSRoevUGE3k9FDhJA,88091,4492,67722,85119,575,591,328,307,319,1135,139143,828,305,300,302,583,280,289,274,283,287,294,280,3324
ihbKdvnE3kJf0oTz8s9q,16320,31530,1492,285,858,854,188,188,16,7923,23372,1671,0,2,206,839,1,2,8,0,1,6,0,1351
IhL9pebrmGl71FXCkyQo,791652,4004,683050,791177,3284,3158,3139,3180,3103,3634,7302,12369,3012,3096,3087,3564,2974,3055,3126,2966,3107,3028,3157,4250
ihT109rSABLfdRNxvMGW,88388,4456,67687,85718,582,580,330,323,317,1031,140446,770,309,296,295,564,311,276,317,299,296,300,302,3251
ijsudn60LwGlgaIJYV5S,13613,32110,979,12872,876,876,119,117,31,8751,1547,2399,0,19,4,696,0,0,8,0,2,2,5,2595
iK9ovZhBJCDH0T34dtI5,213454,431920,50139,210987,4290,4303,4558,4518,712,113283,39780,11424,155,236,676,4143,220,146,183,191,267,242,207,11036
iKQcpTlzFkgrb7RJyjDs,300248,2811,256335,299623,1535,1444,1067,1249,1031,1797,31417,3048,1191,1249,1087,1317,1078,1242,1042,1075,1087,1056,1073,2190
iLBzkjmPncOKs7f4FDv3,4113,445,1215,3928,18,19,65,64,10,172,5140,3096,16,16,1,580,1,5,8,1,2,1,0,447
ILTHy6snFQiapuxbXS7R,118573,435,98746,443,416,421,467,446,451,442,620,519,404,439,413,489,400,388,475,400,418,517,439,423
IlXfyiMdJ3wSO4LNbKCA,138182,380387,29823,137016,1353,1420,4805,4752,196,81976,20284,4030,45,47,171,3334,44,32,171,150,68,66,140,5386
IMDytugVJLdx1jbRkCwH,3556,849,546,3241,133,133,58,58,6,351,3389,2737,0,0,1,505,0,0,8,0,1,1,0,610
IMHkwmYq9OQJ7iVzByE5,4103,432,1197,3930,12,13,64,63,9,171,4927,3474,16,15,2,579,1,5,8,0,1,1,0,461
imqELVF2Hf3ZG1tgBAov,46780,11107,8092,42209,7209,7211,1059,1058,306,8817,113108,39558,1,0,228,1423,2,2,8,0,82,81,209,16430
iOj4fAeuRb92FNIzQoDt,4102,440,1207,3925,15,16,65,64,8,177,4916,3312,16,16,1,580,1,5,8,0,1,1,0,464
IphOGU7e9aVLo1s8XkC2,2864,675,452,2650,107,107,47,47,45,286,1404,2131,0,0,1,505,0,0,8,0,1,1,0,483
IPpdskJlaGev2MYSXnC0,85428,18934,22957,77783,12333,12336,693,686,285,13101,107236,73407,12,38,207,1545,11,16,13,18,18,23,192,27947
iPqeOav3fHD2VJrt9GoE,197574,7441,85753,194107,1278,1293,866,845,586,2550,72642,7540,365,358,448,4436,333,352,367,328,390,329,566,12538
IQzsyO5M0t2PSqCuT3h8,62191,214435,8391,61039,513,513,246,246,127,49269,22509,553,0,0,1109,3793,6,0,8,0,6,1,0,2917
IR9gtO0weU7DWVqhJryu,3825,985,556,3567,150,150,64,64,5,380,4979,2951,0,0,1,505,0,0,8,0,1,1,0,690
ira26FLCvbOlw4jy1mB0,791829,4013,681910,791432,3285,3182,3080,3018,3098,3541,7588,13488,3094,3113,3110,3572,3008,2998,3168,3071,3051,3117,3034,4202
IrkaJzo10g5Vl82vHLf4,51935,156926,1857,269,1357,1360,225,226,36,38275,57984,2142,1,4,34,509,1,2,9,1,2,2,1,1736
IRvabWSMkDe8pxXVLOrh,73631,265088,1514,72700,569,569,169,169,9,66320,1284,1412,0,13,3,504,0,0,8,0,2,2,0,1962
IS5gEHZFc0xpPj86N72D,92868,4631,69991,89535,708,732,324,345,323,1634,180494,791,295,292,297,657,257,316,309,321,331,288,269,3731
iSDOzmncxkoV39KgPQLy,791709,3990,682294,791123,3299,3218,3166,3072,3055,3603,7002,12585,3054,3138,2976,3483,2944,3019,3115,3023,3095,3029,3080,4240
ISEbDYCrtqnGOPg3Qdzh,143823,46335,17251,141108,8377,8401,437,411,771,10212,31801,8110,65,72,303,2429,127,42,77,39,74,82,148,15366
istyYHpm3WofMQLX0KBq,900191,7863,604446,896894,4727,4207,2664,2245,2282,6877,52433,6501,23246,1811,3263,3904,1438,22066,1026,1345,1406,1207,1163,10593
IT8nb7MvO5QZptGjNasH,24707,2228,15948,5364,425,419,341,328,76,1035,38833,1269,60,72,74,981,53,64,85,66,83,85,69,1583
IThBzvVbMReu248oK3UJ,528227,6684,393816,526369,5170,5199,1818,1798,1549,5175,39692,22109,1497,1591,3577,2181,1582,1616,1486,1571,1532,1626,1649,8453
itKaznkWYBjsPd2obgJq,187619,354436,50857,185621,2687,2830,3597,3528,541,90787,34916,10321,120,121,646,3518,128,98,256,192,2354,240,258,8869
ITPGq9AXn4EZKmYeFpuB,202793,428875,52170,200948,2605,2649,5290,5243,518,110660,29154,8768,108,125,682,4316,120,84,265,200,286,230,272,8895
ITuyGmaJlwE1Yfd6UZLO,18268,33510,1780,912,672,672,545,545,84,7964,22544,1453,6,4,214,3112,1,4,9,1,2,2,0,1813
iu1ljDsWoZzIU8GOdNmA,3608,909,692,3380,229,229,57,56,5,372,3608,2846,1,0,1,505,0,0,8,0,3,2,2,602
IuDWhwfPcYTK3LBovO5d,92754,4563,69882,89419,747,738,339,365,296,1631,186209,821,279,327,284,672,306,298,307,268,300,306,286,3793
IUSuf2hBaRG8yrNJqDHz,129475,3234,106827,128209,1157,1047,494,507,467,1270,63432,2138,409,584,476,671,475,466,479,484,451,480,472,2153
IVk2Scu69wdmQ7tEO8rY,102121,1968,84008,101138,714,675,388,408,369,939,47589,2291,358,522,363,561,359,356,370,392,368,398,366,1910
iVR4woCP02d89KLaXTm3,13905,32075,1199,13151,802,802,165,160,49,8386,1446,2269,0,6,7,928,0,0,9,0,2,2,3,2375
ivrudVW0BGmSOlbqH6MY,4334,451,1244,4147,18,19,64,64,10,170,5318,3528,16,16,2,580,1,5,8,0,1,2,0,477
IweQoKz4HxGc8mAETNpM,14748,14935,3584,13983,1639,1641,141,173,73,4809,7541,3325,104,52,107,782,37,288,62,47,51,40,43,4634
iWScf1VBXaT78d5qDJFY,314475,83297,38112,169606,24526,24526,14054,14027,5466,30169,169084,150106,1,43050,213832,85882,8161,32,8,1,47844,47932,3,187773
IWwBaxyoTQbklN6CDG3h,183288,7397,75900,180236,1297,1364,849,818,427,2686,68778,7457,307,294,453,4183,346,315,295,324,319,323,452,11823
ixEDUaglAT6ZwM0FGCSu,12349,27080,1267,286,640,638,129,130,13,6957,12538,1554,0,4,206,730,3,1,10,0,1,1,0,1164
IxVpXTyfqWoj8ri7sMSc,286305,2520,245659,285999,1185,1176,1189,1167,1123,1533,15876,1980,1096,1307,1103,1582,1126,1123,1138,1115,1102,1117,1063,1729
IYACa9WBVQESgJTDtfXh,79407,87026,5428,317,1613,1613,204,203,116,14630,129399,1141,8,6,31,1011,21,13,20,6,18,9,16,941
IYFTBN6LCn7SEQgbPOaU,6173,630,2210,5855,254,257,57,57,62,375,4587,4336,8,14,7,517,7,6,10,3,17,13,11,872
Iyjk3mOQfLnRTSqzdCJ1,3927,402,1148,3745,32,32,57,56,4,166,4522,2373,17,16,2,599,1,5,8,0,1,2,1,388
IyjtB6DFWvnTYw1E934Q,3942,406,1172,3758,32,32,60,58,8,156,4746,2340,15,16,1,599,1,5,8,0,4,1,0,382
iYM4CwymksIGXDHt7uAT,753052,10790,569680,752060,7124,7129,2915,2870,2288,5586,33449,17558,2266,2293,5532,2684,2309,2433,2229,2189,2218,2238,2256,7408
iz2uT5qrtRNcM3IJjAhb,47810,11301,6730,32558,5154,5154,1213,1206,308,7623,36561,31699,0,3003,12857,6384,288,1,9,0,5193,5127,56,21583
izRtJ6ELUuCPWAxB9ZOs,14848,14930,3622,14072,1635,1639,153,186,86,4825,7322,3548,94,66,122,794,55,93,77,63,62,57,54,4680
izS2yBV3Z4nKch5OmAuo,112926,3913,73845,112163,1239,1261,566,540,358,1316,18976,5774,355,329,335,2226,314,318,313,300,349,390,346,1675
j04fOHCJNI2TkB3lPVyv,4244,420,1208,4076,12,13,60,59,8,178,4623,3528,15,17,1,579,1,5,8,0,2,1,0,456
J0fY3O5lUmuNqVPBDRKn,89199,6166,72483,88736,738,722,427,376,351,1884,10588,4887,319,304,336,852,296,322,339,346,310,310,343,1280
J1LCS4Foa2jbAOYGWQhz,71543,264317,1222,70766,646,667,166,166,20,65753,1817,1351,0,7,3,840,0,0,8,0,2,2,0,1959
j1lGIRFzMHXnVPZ8DQBg,81447,1214,68036,81259,460,389,358,355,345,607,2933,1945,275,495,315,677,291,291,294,323,284,315,295,705
J1OuMlSZboYIRXC03jQD,67804,74918,4697,303,1303,1299,198,197,96,12740,108421,939,10,21,29,910,15,13,16,28,13,9,14,893
j1wqtQ9vlpxD5LMr34aG,932462,8024,528170,929199,4456,4235,2658,2226,2276,6405,52235,6544,18898,1805,3285,3689,1434,19166,1113,1358,1403,1226,1201,10383
j2gBF09pxTcfIPy4kwJH,91572,4426,69272,88448,741,745,312,306,299,1544,172998,873,291,283,309,579,309,308,319,294,280,305,294,3583
j2IBarGQysHh3Cfz6M8i,201408,48183,35750,181880,26239,26239,925,884,610,38989,288629,123539,24,17,953,5435,30,32,29,10,111,112,655,72699
j3tdbX6HDPxA7ZkBUpvG,116684,2161,98094,116149,765,681,455,490,446,1023,27106,1541,428,624,423,584,458,447,443,449,375,431,426,1341
j3thgSImoFBZAPsrpaqT,118312,464,98961,380,390,423,437,422,396,401,567,471,433,411,424,455,426,422,449,425,431,526,449,464
J51yVcCbx9LDM6ZlS4Ud,900198,149738,645609,896941,4398,4210,2604,2304,2262,7001,51955,6494,14519,1739,3289,3729,1392,14772,1070,1365,1366,1185,1177,10562
j6gIME8eK4T1mn9PFqhb,1031872,4296,570012,1073461,2683,6120,988,687,656,3516,17792,4837,163,3364,3910,2147,183,184,872,3975,196,222,735,7251
j6msrVaoBEJ8cWxgZeAH,185273,480222,31719,183471,2193,2214,6589,6511,472,123718,15170,5771,77,80,359,4587,50,61,197,141,183,184,142,7399
J8BlM3NXxq4LzIsrGVPD,51998,4730,16096,51290,1089,1092,301,296,62,2049,24231,3954,32,105,653,1178,30,33,61,36,51,33,43,2338
J8EvIQbVSYOXxKC4wgd5,30296,4361,4866,29106,1497,1489,73,78,52,1909,18166,4741,13,15,26,1252,8,33,18,20,11,48,23,3945
J8pdGbHyWis9ToawOIMA,128049,2975,106115,127119,841,816,613,467,657,1238,46583,2520,401,707,528,439,495,376,566,558,529,574,544,1752
J9vHglnKXhiYD4716GWy,63244,69438,4438,311,1350,1360,194,192,99,11822,106422,1167,15,9,30,1007,12,9,21,10,9,9,13,958
jAcaJU6eHy14LPGbnDmT,16077,24889,5171,15147,336,342,294,292,40,6340,4890,3000,9,16,26,3789,12,15,24,17,19,18,16,2149
JaQjr806qALIHS2MDZyf,1409789,12312,693175,1407379,4386,4426,3459,4233,3730,6751,69894,8094,3143,3139,2778,6381,2689,3061,2805,2737,2670,3439,3305,16329
JaxoikOjnRvIHFAzBMUD,178623,4152,86512,176334,773,740,790,835,575,1568,48099,3840,463,350,444,3972,320,359,389,371,364,342,395,7153
JBEzM0ZsuWaDt8bLypPv,55934,48645,36069,52858,414,431,205,198,198,12724,18490,1056,172,170,180,508,159,165,183,153,134,150,158,1030
JBhPuigxYtENMs4yToa1,205095,403117,47688,202436,4612,4618,3407,3345,777,105678,41693,14136,151,149,717,3419,160,115,213,193,282,265,175,10473
JbpXH0NYnFwIrzd2fAoW,204328,360429,51679,200861,5925,6200,3705,3666,732,95540,60166,12670,145,181,689,4018,223,107,155,176,274,361,193,13090
jBRENK34v8VzuSOUQIFJ,78990,87331,5444,310,1415,1410,211,206,115,14678,129473,1034,20,20,46,1011,16,14,15,11,20,11,10,810
jBuKaDNdCeyWLkElmpSo,4445,910,849,4160,164,165,60,59,6,364,3948,3442,4,1,1,506,1,5,9,0,2,2,1,646
jBXul1FAgEcKxO9ZYCDU,298612,4456,252130,297205,1826,1828,1081,1287,990,2215,65360,4304,1128,1173,1054,1397,1036,1177,1047,997,1074,1052,1019,3184
JbzyqeI9ThRA4LWQN823,85144,3121,69404,84420,753,724,279,464,236,1165,34868,2209,360,392,273,662,226,376,233,250,222,219,233,1402
jcH6s8DNVoleU3d9tiZL,27125,30732,2086,296,732,731,145,143,48,5794,39662,998,2,9,21,991,1,5,16,4,10,6,5,844
jCrTVsM6f9SOmRP8p14i,4282,441,1222,4100,14,15,65,64,8,177,5079,3528,16,15,1,580,2,5,8,0,1,1,0,480
jDJ2lpYeC6OLvPqWGIsa,3928,398,1177,3748,30,30,58,57,7,152,4674,2448,14,19,1,599,3,5,8,0,2,1,0,384
jdqclF2YAsm4LJwZUxPN,3853,1000,603,3581,137,137,53,53,5,384,5050,2898,0,0,1,505,0,0,8,0,2,2,0,725
je4HWtx9M5ySpPBO0wgf,287466,2719,246323,286946,1340,1300,1137,1187,1110,1621,18339,1997,1084,1328,1076,1643,1135,1102,1093,1145,1122,1109,1119,1971
jERVLnaTwhHFrZbvNfCy,75502,252,61520,269,262,276,283,257,302,277,392,365,264,259,261,275,242,234,308,259,278,380,263,256
JEULek2arB86vPXS0lDW,23297,4519,4839,21225,2305,2305,153,131,174,3656,28765,8948,3,4,38,1352,3,10,11,5,14,14,66,7336
jf1ACezG8V546aklihHu,3496,849,568,3195,153,153,60,60,6,361,3014,2844,0,0,1,505,0,0,8,0,1,1,0,573
jF8Qxdo3MyVEc9l6O2B1,1250859,9159,571416,1249489,3444,3526,2720,2719,2653,4610,36597,7909,2546,2484,2581,3676,2613,2528,2587,2490,2531,2540,2637,11450
JflvaIrSi4x0wkjZVN59,80633,89275,5657,308,1449,1456,202,201,115,14990,124502,1078,16,20,31,928,9,13,21,15,17,21,19,846
jfn98b4a1ErPWx3thgCN,4106,443,1210,3927,16,17,65,64,8,174,4701,3366,16,15,2,580,2,5,8,0,2,1,0,472
jfoOKUzAhdHWvuLeJxCN,537456,6867,399532,535312,5352,5285,1853,1861,1497,5287,42038,22051,1529,1514,3851,2221,1512,1656,1577,1633,1740,1739,1763,8692
JgoL72E0WlXhmFHD5cxp,1426541,10704,707188,1423949,3969,3992,3584,3840,3247,5208,59148,6683,3005,2687,3235,6013,3486,3236,3199,3183,2680,2809,2819,12568
JGpFMd5bZlkQ18fxNcwn,188950,10142,86656,185595,1308,1304,867,919,636,3758,76399,6969,335,347,469,4332,297,309,298,298,399,360,481,13179
jHEwUGnCVyvB8oguAseJ,41360,5131,6158,39640,2240,2236,201,194,348,3284,35174,6443,1,14,95,491,0,2,18,0,27,16,12,5160
JhSGQb9mvEYIXVd0z8U2,572866,3718,469457,571890,1097,1121,504,484,209,1978,10187,4143,46,56,126,1409,73,54,68,72,66,70,58,3634
jIu3J4ovLPUOA6ngmyfw,4250,439,1197,4072,14,15,64,63,9,174,4483,3528,17,14,1,579,1,5,9,0,2,1,0,468
JIZ5Dg8xYLrfBPUeclHs,193055,5482,83428,190751,1009,1070,840,713,595,2045,50810,5485,325,312,416,3272,299,311,335,297,327,348,618,9049
jldp5PK6gw1O9t0o7svm,10444,1072,2910,9916,451,451,216,190,133,1037,2588,2052,3,9,69,1673,17,11,19,8,22,26,54,3079
jlOU12YZu5dLceTICW6K,738007,10914,557690,736991,6978,6963,2982,3099,2357,5773,39931,19384,2197,2314,5354,2799,2224,2390,2178,2260,2225,2118,2402,6512
jM2ezG5TVpPDmlEBZN7b,60986,66970,4532,315,1203,1200,179,176,83,11409,97668,1074,10,15,28,1006,10,11,12,12,12,7,8,854
jmPeQlFEcqyRuVwrJTvp,4244,432,1190,4065,14,15,64,63,9,178,4322,3528,16,14,1,579,2,5,8,1,1,2,0,476
jmvJqEQ1VNh3ukH6cIRK,79610,2709,67759,79448,342,351,398,387,322,929,6343,871,299,280,274,677,312,292,317,314,295,303,292,596
JNGf3qzH2oLvBXDSM6Fp,113532,4590,75177,112829,1547,1562,536,527,343,1535,21616,6434,336,314,353,2106,288,324,311,368,323,285,350,1874
JO58MAdl0WiuFk9zhspH,92678,32187,17234,89980,8377,8401,433,407,770,10206,31726,8110,65,72,303,2405,127,42,77,39,74,82,148,15355
jOPwcHh7kyFaB4Yv8SMU,71515,263004,1208,70949,404,404,122,122,25,66420,1560,1730,184,4,3,712,0,0,8,0,2,2,0,1843
jOTtmr8uJvclSIBf1xHo,442288,128527,232539,440739,738,738,270,271,140,31996,18359,892,1,10,30191,2505,52,11,8,0,11,9,1,2194
jpdhY15v8mkeftGiF4VA,932621,7999,607615,929291,4444,4253,2600,2192,2249,6351,53398,6590,23217,1783,3264,3715,25999,22027,1054,1344,1375,1200,1220,10455
jPwdh0NtUaR9T4MIWcuE,4105,402,1158,3921,31,31,57,56,5,165,4599,2589,14,17,1,599,1,5,8,0,2,2,1,406
jpzob9ECS6aLQDiYWTkV,2832,673,447,2616,91,91,48,48,44,264,1321,2021,0,0,1,505,0,0,8,0,1,1,0,460
JQ7wRLlnb6WqEkd28mgF,42967,13152,6866,41123,3085,3090,402,373,426,5904,11753,6054,13,31,244,2566,84,12,42,8,44,44,101,9481
JqMnmvEYlKVfw90W6btB,21668,4050,5412,19694,2001,2000,205,201,110,2752,30671,12117,3,59,400,1856,17,6,10,4,109,112,85,6334
jQqeMNUahpkbZI18c49o,43075,99643,2663,3789,365,373,87,79,85,24896,2538,1448,27,46,33,838,28,30,8,19,18,20,37,1281
JrFfspKABcSqx2zmTnCg,28800,9170,6361,19583,3290,3290,3117,3117,4541,4355,45680,16230,0,415,7631,2936,278,0,8,0,848,841,24,11763
jrg4n6P8cIGoSBXyWAtp,121531,3435,99534,120219,1136,1169,437,450,507,1351,59743,2838,425,526,427,626,410,463,439,446,456,410,418,2344
js068WDIg1hXYHKPriod,4253,428,1210,4077,11,12,66,64,8,171,4922,3474,16,15,1,580,1,5,8,0,2,1,0,472
jSbcLy3rlkYhEd927p0P,3311,782,500,3069,131,131,48,48,44,331,2027,2680,0,0,1,505,0,0,8,0,1,1,0,584
jSMI8XxFJhHAWa15GozR,17106,16916,4575,16332,1593,1585,225,238,49,4692,10629,3221,28,38,84,728,17,34,44,23,30,21,23,4602
JSYQ5GPfsFt8H0VRDdZv,58259,88277,3223,418,1652,1648,985,983,94,18471,118583,1757,1,11,214,1019,1,4,11,6,2,6,4,1565
Jt3kj7AHvPdRfL6yCh2n,241828,57203,38451,216790,34987,34989,680,632,662,52650,337596,128781,58,24,1070,2785,30,32,26,10,130,140,208,101998
JTAoQ9miHalVeE63PdBU,3941,425,1172,3758,31,32,59,58,6,153,4897,2286,15,17,1,544,1,5,9,0,1,1,1,385
jtbI230ofwYMxRuFdpzX,3565,851,763,3260,137,141,62,65,8,358,3311,2898,0,1,3,505,0,1,9,0,4,3,1,590
ju23GQl4DYFVeNwc85ka,80264,19832,14743,71936,11483,11487,370,338,386,19296,111499,43718,15,8,102,2395,20,18,22,8,138,139,164,31231
Ju4nWgOCHXBlyZmTo51e,108563,2634,90293,107850,782,734,433,429,383,1094,31904,2040,381,560,402,463,382,388,398,397,402,425,380,1669
JufSg9mpGi1dVZ0C7zWA,16819,15147,4852,16020,1334,1328,166,163,68,4536,10806,3613,48,47,90,814,31,48,58,47,35,38,42,3990
juGVt8nSNeo7OJr2p0md,35774,95376,1663,371,1203,1202,291,290,58,23204,36273,2170,1,5,106,994,0,2,8,3,2,3,3,1967
jUK5O9P6bJSAiMD0ofQy,42553,9998,7589,33200,4167,4167,1805,1802,934,6792,49852,30164,0,1480,8156,5647,120,0,8,0,2838,2837,49,15110
JUKui8IlmdXj7DVLn56e,900158,7853,515031,896907,4392,4210,2653,2188,2241,6913,51499,6362,18864,1787,3283,3866,1377,19127,1064,1316,1382,1178,1164,10432
jULaFyfMxw9nPWX6uK12,14696,14920,3569,13966,1640,1637,158,192,87,4848,7160,3214,90,75,106,779,60,106,83,66,48,38,67,4653
JunATHDXOfYZFlRpahV1,218164,58488,27515,194143,32465,32768,2041,2084,2433,48806,327267,44409,25,22,26,1254,25,34,22,19,177,176,45,62508
JUO3pfywZnC4e9xHLBMA,2855725,3743,1843241,2854340,1668,13812,784,670,459,2365,11208,3534,84391,9786,10050,3991,88,84461,115285,13563,157,326,535,6320
JUr6yTFW3ExqApBt5S2z,3563,944,682,3325,234,231,65,62,9,347,3538,2682,1,1,2,506,2,1,11,2,2,2,1,568
JV6Qew1hoIUYF7uiCz4L,16812,65115,93,26,42,42,15,15,0,16434,756,505,0,0,1,260,0,0,8,0,1,1,0,81
jVEk2G0fyQUiNWbxAzch,73364,263298,1669,72496,474,474,136,136,28,66638,1937,2264,0,3,3,920,0,0,8,0,2,2,0,2108
JvHA2RcsbZqDQ5ETtog3,103905,2211,86300,103396,678,654,442,507,417,935,16059,1987,373,575,432,967,354,413,407,427,352,345,359,1279
JVPnwpfeExcNDt2ZTAQm,1451524,13168,711660,1446466,4053,4185,4379,4838,3834,5980,99017,9481,3418,2887,3631,9550,3991,2776,3188,2896,2787,2812,3666,17862
JVSdyxfAB2Y3KT4ZihCk,16147,15090,4458,15319,1535,1540,183,208,72,4739,8117,3151,86,70,121,922,64,89,68,59,62,58,65,4395
JW5KOAExTVe2qH3kM4SD,23882,4507,4834,21821,2364,2363,143,121,168,3951,29471,9316,3,3,37,1297,3,9,11,4,9,9,63,7649
jwJRB9KOeGsc4ME7WXuy,145249,2027,126214,144748,761,1546,548,408,1462,2252,3107,2526,533,695,519,1892,576,637,1238,515,736,1376,692,1703
JwXPAuRDQva5FYe8t30z,3564,921,694,3334,232,230,57,53,7,353,3456,2676,1,4,1,505,1,0,9,1,3,1,0,572
jwzRSkGXbLEaZMsguQc3,131745,45440,27559,101334,15534,15524,14058,14046,25683,21669,239592,60538,3,213,28356,8014,956,54,10,0,956,949,163,44885
JWZspDnaHodqzRly0fMg,4974,898,1413,4799,166,165,60,58,8,391,4005,3201,52,1,2,642,5,2,8,1,3,2,1,527
JXbBkuvnYF1tCANOlZy6,36521,7645,6839,35282,1434,1425,331,224,31,2748,33299,4434,5,37,112,818,2,5,20,0,19,9,51,2864
jxgaANiB20rR4UuSveCs,24373,19118,3165,21333,4165,4165,192,192,654,9109,99751,1645,0,0,9,485,0,0,8,1,16,16,2,11502
JxGT97ynUebwfFQZvdu6,5070,896,1416,4874,172,173,62,60,8,371,4182,3638,1,0,2,545,2,1,10,1,4,4,0,545
jy6vK4hB8Z2eYMFXdkbP,126349,1271,106203,126023,872,787,496,477,693,1223,3538,1879,531,567,567,892,562,533,455,507,524,486,547,1830
JyABO1D3n0kxMLIWq25g,839827,4756,637507,838166,2331,5858,870,728,533,3479,17452,279340,116,3391,3068,2032,248,115,862,3464,282,233,586,7021
JYEvhBDFS2aNocqUwkMb,3913,400,1168,3735,32,32,59,57,7,162,4296,2502,16,16,1,599,2,5,8,0,1,1,0,386
jynSzuQrYfI7eGHWKmPZ,5000,895,1411,4827,152,151,57,56,8,372,4312,3204,51,2,1,642,1,2,9,2,4,4,2,521
JySEQsbmRtqxuN2D5IYO,458258,114951,81702,420585,70863,70863,1506,1436,799,89731,709663,245624,17,392,1277,6749,139,79,89,3,223,289,1172,166893
jYWpNLrtc2ns0kMizPgX,536592,7366,397424,534086,5626,5692,1833,1891,1641,5825,49632,22126,1774,1534,3658,2187,1595,1642,1603,1561,1617,1696,1622,8937
JzF18ftmDC3VOLnIAhWP,4111,444,1219,3941,13,14,64,64,10,170,4850,3366,15,16,2,580,1,5,9,0,1,1,0,454
JzTXaNDCqKGuiEvrHOYS,84509,25329,16978,81909,4900,4923,436,410,639,8108,20050,7642,69,61,294,2579,127,42,77,39,73,81,142,11657
jzWGYQn7q2fuCKNcUpAx,920965,9330,537442,917457,5306,5047,2768,2333,2337,8118,61878,9334,20252,1823,3319,3979,1394,22013,1112,1322,1381,1194,1133,12397
JZxp9mEVqv81h4s2YkCD,36626,10528,8108,33091,5263,5262,273,266,192,9823,48499,19014,2,0,79,1434,4,40,12,4,31,36,470,11822
K17ifkYqXgNOHav8uzCL,145260,2016,126427,144782,736,1574,463,452,1465,2241,3140,2437,512,676,514,1828,577,654,1232,517,762,1451,638,1638
k1fUSL4R0yqnAoEdQvlD,16123,16093,4130,15325,1626,1624,161,184,60,4770,9456,3289,43,44,98,745,27,55,54,35,41,35,37,4637
k2dfrliR13sGtuCTc4B7,3911,389,1163,3738,29,29,59,58,4,155,4226,2610,16,16,1,599,1,5,8,0,1,1,0,390
k2mxrqNg1JzRiVsIbytQ,2394497,6364,1692908,2393105,2507,8752,1304,1130,691,3985,14310,5071,194,8952,6093,124957,183,213,427,8566,310,412,856,7394
k2uRGpoUItiWrTga9ysQ,132396,3003,110486,131532,922,880,420,665,399,1301,47380,2823,552,574,429,685,367,609,409,427,381,396,422,2026
K3BiLDx5eFqoG2tETujV,160206,403088,28791,159051,996,1042,3842,3782,217,101997,11654,1898,50,71,153,3923,60,35,140,115,237,83,122,4999
k3Gv04b1HUEMmrPCJAct,286071,70907,48590,231125,31481,31507,22485,22509,24299,39188,324731,109144,506,676,49281,16480,2039,1372,21,216,819,817,61,68510
K47QO8LZycVNdTRu2F0P,4083,423,1211,3917,12,13,61,60,7,166,4782,3420,16,15,1,579,2,5,8,1,1,3,0,447
K4hfUQFEiTBqIPauRYdp,125617,363384,10830,124106,2782,2787,5114,2807,498,90625,49892,4498,78,46,274,2625,24,75,23,14,72,71,294,6338
K4jGPJV6DUu7Xq1eFdrB,68109,263635,863,67620,283,283,139,139,17,64715,1049,1361,0,1,3,864,0,0,8,0,2,2,0,1438
k7Xf4A2MhsF9jgiD1UGE,4243,418,1204,4069,15,16,60,60,7,180,4254,3528,16,16,2,580,1,5,9,0,2,2,0,466
k8qrhNTAG54fSl6jDtVa,69044,263676,794,68461,506,506,148,148,26,65052,1745,1318,0,6,3,912,0,0,8,0,2,2,0,1523
K9kNdLS83clsP0wDFObZ,118601,2987,97236,117212,1021,1001,435,461,438,1208,75066,2665,423,490,444,638,411,417,468,424,442,436,433,2484
k9Vp4RQczHiGXIJ10qMf,4132,450,1211,3951,18,19,65,64,9,179,5216,3150,16,16,1,580,2,5,8,0,1,1,1,461
KAGfZUyown7ieqDOgBYr,30171,12806,4829,26999,7754,7745,166,160,210,13708,58024,7784,1,2,15,992,8,3,9,1,10,7,35,12415
kAQCMqUNsZDoribmvw84,294457,3584,250512,293554,1658,1629,1117,1174,1055,1810,42327,2806,1083,1248,1184,1338,1172,1056,1113,1135,1174,1172,1120,2239
KAVHCXZWDib1zxPOqINJ,92595,5083,68732,89108,782,746,383,312,301,1601,194992,792,319,282,304,758,301,292,291,303,287,282,291,3998
KBvLr7Tk8OuoySgdA6eY,194019,371917,53027,192196,2531,2617,4795,4752,548,94319,37741,8059,136,188,694,4997,199,119,202,297,310,373,173,8806
kcAwuM18pnvfbgIos570,43870,28361,22818,42237,2118,2126,961,935,39,9429,62431,1882,7,257,90,664,42,13,47,95,50,31,32,5431
KcfgCTNF3aMdqJ0jyWSG,93369,99720,6790,439,2885,2885,242,245,126,17521,162583,4852,16,18,32,1010,15,18,20,18,16,21,10,2554
kczYF5vSxW3ZrilfJesd,106806,2099,89716,106328,595,577,439,474,419,985,17712,2550,396,574,397,794,389,419,385,411,358,405,410,1301
kDyOh6d8WQNTEoxJYUg1,746661,11431,562858,745168,7134,7128,2863,2827,2369,5771,38976,18907,2279,2293,5487,2939,2214,2416,2331,2149,2339,2260,2298,7362
