ID,"??,??","CC,CC","00,00","FF,FF","C5,C5","10,6B","25,25","10,94","10,62","10,69","22,10","10,B0","10,10","FF,00","F4,10","00,FF","D5,10","B5,10","B7,10","38,38","6B,6B","06,F9","F9,F9","6B,10","F0,F0","D6,D6","94,10","62,10","B0,10","69,10","10,D5","10,22","10,F4","02,02","10,B5","10,B7","02,D6","F9,06","F0,01","06,06","8F,8F","04,04","A6,A6","38,04","D6,02","06,9F","75,DE","03,03","75,F5","75,87","02,8F","6C,30","75,41","2A,2A","91,91","95,04","25,3D","75,69","9C,04","06,71","06,19","D9,04","51,51","D4,D4","4A,4A","14,14","9D,9D","DB,DB","58,04","06,AF","04,38","06,BB","EF,EF","02,A3","02,1E","0B,0B","12,12","06,6C","4D,4D","BD,BD","75,75","9F,06","0C,0C","46,46","F5,75","DE,75","62,62","B6,B6","68,68","30,6C","EC,EC","87,75","69,75","8F,02","41,75","53,53","4B,11","33,33","43,00","04,95","04,9C","7E,7E","3D,25","19,06","71,06","18,18","04,D9","DD,DD","E9,E9","3B,3B","5E,5E","5D,5D","6D,6D","FD,8B","6C,06","01,F0","69,69","02,0E","AF,06","BB,06","F5,F5","C7,C7","20,20","39,39","04,58","06,D4","4B,3C","40,40","04,C5","89,89","01,01","02,70","7D,7D","FC,FC","A3,02","06,F7","1E,02","11,4B","02,64","C4,C4","50,50","02,5A","6A,6A","06,1A","02,F1","C1,C1","0F,0F","48,48","06,25","6D,46","08,08","FD,46","95,46","B8,46","C3,C3","56,56","60,F3","02,DF","60,2A","7B,46","60,9F","74,74","60,4B","02,C8","55,55","CF,CF","06,1C","06,0E","FD,F7","37,37"
GNx5o9mIsTV3SUkeJFgP,1360485.0,0.0,5325.0,417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gO0h7udtqs4yaXNQAUPM,31680.0,782.0,126582.0,24386.0,20.0,17.0,4.0,41.0,44.0,3.0,1.0,43.0,141.0,1524.0,4.0,2321.0,1.0,1.0,5.0,30.0,12.0,3.0,85.0,0.0,42.0,37.0,6.0,3.0,13.0,3.0,11.0,268.0,18.0,32.0,11.0,8.0,2.0,4.0,69.0,2.0,7.0,60.0,22.0,642.0,3.0,3.0,7.0,32.0,9.0,4.0,1.0,10.0,8.0,2.0,10.0,9.0,7.0,9.0,4.0,0.0,2.0,4.0,216.0,21.0,2.0,6.0,11.0,47.0,33.0,3.0,522.0,3.0,30.0,2.0,2.0,6.0,4.0,11.0,5.0,18.0,28.0,0.0,3.0,60.0,4.0,11.0,12.0,16.0,38.0,12.0,44.0,1.0,4.0,13.0,19.0,350.0,2.0,16.0,369.0,9.0,4.0,13.0,3.0,17.0,4.0,10.0,8.0,45.0,34.0,15.0,14.0,9.0,39.0,25.0,12.0,6.0,13.0,105.0,2.0,2.0,75.0,36.0,472.0,18.0,34.0,1.0,9.0,790.0,5.0,12.0,196.0,6.0,15.0,109.0,8.0,4.0,15.0,0.0,2.0,26.0,224.0,10.0,8.0,3.0,0.0,28.0,12.0,59.0,25.0,3.0,46.0,6.0,0.0,3.0,19.0,250.0,1.0,1.0,3.0,7.0,2.0,41.0,2.0,5.0,8.0,42.0,16.0,0.0,9.0,10.0
GOCxdg4XrQYsZvKf2eNP,264663.0,11499.0,41316.0,1383.0,13.0,0.0,8.0,1.0,2.0,0.0,0.0,0.0,5.0,136.0,1.0,212.0,0.0,0.0,0.0,8.0,12.0,1.0,27.0,0.0,32.0,8.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,60.0,0.0,1.0,0.0,3.0,4.0,4.0,11.0,76.0,9.0,1.0,2.0,0.0,1.0,362.0,1.0,0.0,2.0,1.0,0.0,3.0,29.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,8.0,3.0,6.0,5.0,15.0,6.0,3.0,1.0,0.0,0.0,35.0,0.0,1.0,7.0,1.0,1.0,12.0,8.0,11.0,1.0,359.0,14.0,0.0,0.0,9.0,6.0,14.0,2.0,28.0,0.0,1.0,0.0,0.0,53.0,0.0,3.0,44.0,2.0,0.0,4.0,1.0,0.0,0.0,8.0,1.0,8.0,16.0,3.0,12.0,5.0,17.0,2.0,0.0,1.0,6.0,0.0,0.0,1.0,24.0,5.0,4.0,8.0,0.0,1.0,0.0,16.0,1.0,17.0,80.0,4.0,8.0,34.0,0.0,0.0,0.0,4.0,0.0,7.0,14.0,0.0,7.0,0.0,0.0,8.0,2.0,3.0,1.0,0.0,65.0,0.0,0.0,0.0,11.0,10.0,1.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,6.0,3.0,0.0,0.0,3.0,5.0
GOEKlWF9DoZ7Y13rJ8ia,1616.0,33.0,50049.0,446.0,10.0,1.0,12.0,0.0,1.0,0.0,1.0,3.0,10.0,142.0,0.0,610.0,2.0,1.0,0.0,13.0,12.0,1.0,5.0,0.0,11.0,7.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,9.0,0.0,3.0,1.0,1.0,8.0,9.0,14.0,8.0,13.0,3.0,1.0,0.0,1.0,22.0,1.0,3.0,0.0,0.0,4.0,4.0,7.0,1.0,0.0,4.0,0.0,1.0,1.0,0.0,19.0,4.0,6.0,6.0,5.0,5.0,1.0,0.0,2.0,0.0,15.0,3.0,1.0,12.0,12.0,0.0,16.0,7.0,15.0,1.0,10.0,7.0,0.0,1.0,15.0,16.0,17.0,1.0,11.0,1.0,1.0,2.0,2.0,12.0,0.0,9.0,1935.0,2.0,0.0,12.0,1.0,1.0,0.0,9.0,0.0,7.0,8.0,10.0,8.0,9.0,20.0,1.0,0.0,3.0,18.0,0.0,0.0,1.0,16.0,14.0,18.0,12.0,1.0,0.0,2.0,13.0,0.0,13.0,18.0,2.0,14.0,5.0,2.0,4.0,0.0,0.0,0.0,12.0,21.0,2.0,13.0,0.0,1.0,7.0,18.0,11.0,0.0,0.0,16.0,0.0,2.0,0.0,11.0,21.0,1.0,1.0,1.0,1.0,0.0,17.0,0.0,1.0,10.0,5.0,0.0,3.0,0.0,10.0
GOPRE6b1ypHhFWoAVgKC,15175.0,155.0,114591.0,19879.0,3.0,5.0,4.0,0.0,3.0,4.0,3.0,0.0,10.0,1784.0,3.0,4016.0,1.0,5.0,1.0,56.0,3.0,7.0,6.0,2.0,6.0,1.0,3.0,1.0,7.0,0.0,0.0,1.0,7.0,27.0,1.0,4.0,2.0,14.0,57.0,5.0,0.0,62.0,1.0,30.0,17.0,0.0,13.0,57.0,17.0,5.0,0.0,22.0,8.0,0.0,2.0,36.0,4.0,10.0,2.0,1.0,0.0,5.0,398.0,1.0,3.0,5.0,2.0,0.0,41.0,2.0,27.0,1.0,2.0,5.0,1.0,5.0,1.0,6.0,1.0,1.0,11.0,5.0,3.0,24.0,5.0,8.0,3.0,2.0,26.0,24.0,3.0,3.0,3.0,7.0,3.0,328.0,1.0,10.0,206.0,2.0,0.0,1.0,3.0,17.0,2.0,4.0,3.0,1.0,17.0,24.0,2.0,1.0,18.0,7.0,5.0,10.0,5.0,12.0,7.0,7.0,1.0,7.0,20.0,8.0,17.0,2.0,8.0,514.0,9.0,3.0,86.0,2.0,0.0,17.0,6.0,12.0,8.0,2.0,0.0,6.0,209.0,15.0,7.0,0.0,6.0,9.0,22.0,71.0,1.0,11.0,30.0,1.0,1.0,1.0,6.0,488.0,5.0,2.0,1.0,3.0,3.0,60.0,2.0,1.0,35.0,3.0,5.0,17.0,2.0,6.0
GP9MBktKncadV1gF7N25,68331.0,3.0,2571.0,23.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,10.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,4.0,1.0,4.0,0.0,1.0,2.0,0.0,1.0,1.0,3.0,0.0,1.0,2.0,2.0,2.0,4.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,3.0,2.0,0.0,2.0,0.0,1.0,3.0,2.0,0.0,0.0,2.0,1.0,0.0,4.0,0.0,0.0,3.0,1.0,0.0,3.0,2.0,1.0,2.0,2.0,3.0,0.0,3.0,1.0,0.0,2.0,0.0,2.0,1.0,4.0,1.0,2.0,3.0,0.0,1.0,2.0,2.0,5.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0
GPAypQZ0LH7rD1safnMI,1853.0,127.0,291113.0,854.0,74.0,10.0,91.0,8.0,5.0,7.0,3.0,8.0,77.0,1007.0,3.0,1215.0,3.0,3.0,10.0,86.0,92.0,16.0,81.0,4.0,92.0,96.0,7.0,3.0,10.0,4.0,4.0,9.0,11.0,95.0,10.0,5.0,10.0,4.0,11.0,88.0,88.0,77.0,103.0,8.0,6.0,9.0,9.0,103.0,3.0,11.0,2.0,4.0,8.0,107.0,87.0,7.0,8.0,9.0,5.0,5.0,9.0,3.0,106.0,103.0,102.0,97.0,97.0,81.0,3.0,10.0,10.0,9.0,86.0,14.0,5.0,79.0,111.0,8.0,82.0,98.0,91.0,8.0,97.0,108.0,9.0,10.0,85.0,96.0,112.0,4.0,91.0,4.0,6.0,7.0,10.0,103.0,3.0,87.0,1319.0,9.0,11.0,98.0,4.0,11.0,5.0,85.0,7.0,90.0,84.0,72.0,95.0,76.0,103.0,4.0,3.0,7.0,107.0,6.0,9.0,5.0,87.0,80.0,92.0,92.0,3.0,8.0,2.0,99.0,4.0,97.0,92.0,6.0,92.0,86.0,7.0,9.0,12.0,8.0,12.0,112.0,110.0,7.0,103.0,10.0,3.0,84.0,109.0,89.0,10.0,12.0,107.0,9.0,13.0,7.0,78.0,107.0,13.0,7.0,7.0,8.0,6.0,89.0,6.0,4.0,81.0,102.0,8.0,7.0,6.0,105.0
GpdqLhNUiH9tZn5zxTEg,1360485.0,0.0,3964.0,1042.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,504.0,0.0,362.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
gq9cv7lPXyzBDsY8SfVe,370601.0,1.0,1507.0,32.0,4.0,4.0,3.0,8.0,6.0,5.0,2.0,4.0,3.0,4.0,4.0,3.0,4.0,2.0,4.0,3.0,4.0,3.0,2.0,3.0,2.0,5.0,3.0,6.0,4.0,2.0,4.0,5.0,2.0,2.0,2.0,1.0,3.0,5.0,4.0,1.0,4.0,3.0,2.0,0.0,4.0,3.0,5.0,6.0,1.0,3.0,2.0,2.0,4.0,1.0,4.0,1.0,1.0,5.0,1.0,7.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,6.0,1.0,6.0,1.0,2.0,5.0,2.0,2.0,2.0,4.0,7.0,4.0,5.0,2.0,5.0,5.0,11.0,3.0,4.0,4.0,6.0,8.0,3.0,2.0,4.0,4.0,4.0,3.0,8.0,3.0,7.0,3.0,4.0,6.0,5.0,5.0,4.0,2.0,8.0,4.0,4.0,1.0,1.0,6.0,3.0,5.0,3.0,3.0,2.0,5.0,2.0,3.0,4.0,4.0,3.0,4.0,0.0,7.0,4.0,6.0,2.0,3.0,3.0,1.0,2.0,3.0,7.0,3.0,4.0,1.0,2.0,7.0,4.0,6.0,10.0,6.0,8.0,0.0,9.0,4.0,5.0,3.0,2.0,2.0,1.0,3.0,5.0,4.0,5.0,2.0,4.0,1.0,5.0,2.0,4.0,1.0,2.0,1.0,2.0,2.0,6.0,4.0,6.0
gQmxCDohy6pJUcSXrFPW,390.0,114.0,28025.0,2474.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,3.0,603.0,1.0,739.0,1.0,1.0,0.0,6.0,1.0,2.0,6.0,6.0,7.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,10.0,2.0,2.0,1.0,1.0,5.0,4.0,2.0,15.0,1.0,7.0,0.0,1.0,2.0,17.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,16.0,4.0,2.0,4.0,2.0,2.0,8.0,0.0,4.0,1.0,28.0,1.0,1.0,7.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,6.0,3.0,1.0,3.0,2.0,6.0,2.0,19.0,1.0,0.0,1.0,1.0,21.0,0.0,6.0,39.0,2.0,0.0,6.0,1.0,0.0,3.0,2.0,1.0,0.0,2.0,2.0,0.0,1.0,7.0,5.0,0.0,2.0,18.0,0.0,0.0,1.0,2.0,2.0,10.0,2.0,2.0,2.0,1.0,29.0,4.0,1.0,270.0,1.0,1.0,9.0,2.0,0.0,1.0,2.0,1.0,0.0,12.0,0.0,3.0,1.0,1.0,4.0,9.0,7.0,2.0,0.0,9.0,2.0,1.0,1.0,2.0,10.0,1.0,0.0,2.0,4.0,0.0,4.0,2.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0
GQPk9p1ZEICdOTcxlH5W,527.0,97.0,257185.0,2672.0,0.0,0.0,12.0,5.0,2.0,0.0,0.0,5.0,12.0,656.0,2.0,716.0,1.0,0.0,0.0,35.0,12.0,1.0,2.0,2.0,14.0,0.0,2.0,0.0,2.0,2.0,6.0,0.0,4.0,15.0,1.0,0.0,1.0,3.0,1.0,9.0,2.0,13.0,1.0,0.0,0.0,2.0,1.0,22.0,9.0,2.0,3.0,3.0,2.0,7.0,1.0,3.0,2.0,4.0,0.0,0.0,0.0,2.0,25.0,4.0,2.0,1.0,5.0,0.0,7.0,2.0,1.0,3.0,36.0,0.0,1.0,7.0,6.0,1.0,12.0,1.0,5.0,2.0,2.0,45.0,0.0,0.0,3.0,1.0,3.0,4.0,18.0,1.0,2.0,1.0,5.0,43.0,0.0,20.0,89.0,5.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,3.0,0.0,3.0,0.0,1.0,731.0,3.0,3.0,3.0,0.0,3.0,1.0,0.0,1.0,1.0,82492.0,4.0,3.0,1.0,2.0,288.0,2.0,2.0,102.0,0.0,3.0,6.0,2.0,0.0,1.0,1.0,3.0,1.0,46.0,3.0,6.0,0.0,1.0,2.0,17.0,39.0,1.0,15.0,2.0,2.0,2.0,1.0,4.0,25.0,1.0,1.0,0.0,0.0,0.0,34.0,3.0,0.0,58.0,3.0,0.0,2.0,1.0,21.0
gquE91nRUy3XjiOdBfhW,8025.0,15.0,16004.0,76.0,2.0,0.0,7.0,2.0,0.0,0.0,1.0,1.0,1.0,24.0,0.0,43.0,0.0,1.0,2.0,3.0,1.0,2.0,54.0,1.0,0.0,1.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,2.0,1.0,0.0,4.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,8.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0,0.0,2.0,5.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,20.0,2.0,0.0,478.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
gRBocU81iGy75lemTdsa,53912.0,4.0,2512.0,23.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,2.0,6.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,3.0,0.0,1.0,2.0,0.0,2.0,2.0,1.0,1.0,4.0,0.0,4.0,2.0,1.0,1.0,1.0,0.0,4.0,3.0,2.0,0.0,5.0,1.0,2.0,3.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,4.0,2.0,1.0,1.0,0.0,0.0,4.0,2.0,1.0,0.0,1.0,3.0,0.0,2.0,1.0,1.0,3.0,2.0,3.0,3.0,0.0,4.0,1.0,3.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,5.0,0.0,1.0,1.0,3.0,2.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,0.0,1.0
grOUwuRlHBySvhJF0nLP,1396944.0,12.0,6158.0,174.0,20.0,12.0,15.0,10.0,15.0,12.0,15.0,11.0,9.0,285.0,13.0,105.0,18.0,18.0,9.0,15.0,7.0,14.0,9.0,11.0,644.0,18.0,8.0,10.0,10.0,12.0,7.0,11.0,11.0,7.0,7.0,14.0,11.0,10.0,809.0,15.0,9.0,11.0,10.0,13.0,8.0,10.0,10.0,5.0,9.0,17.0,12.0,5.0,8.0,19.0,10.0,12.0,10.0,15.0,6.0,13.0,11.0,17.0,19.0,12.0,16.0,17.0,12.0,18.0,16.0,12.0,20.0,11.0,12.0,6.0,14.0,13.0,10.0,9.0,17.0,12.0,13.0,11.0,15.0,17.0,10.0,17.0,16.0,20.0,13.0,7.0,19.0,8.0,11.0,15.0,10.0,14.0,28.0,10.0,18.0,6.0,9.0,9.0,12.0,9.0,18.0,14.0,14.0,17.0,8.0,15.0,8.0,14.0,10.0,10.0,9.0,552.0,13.0,10.0,13.0,10.0,17.0,16.0,14.0,18.0,40.0,18.0,16.0,15.0,10.0,13.0,11.0,6.0,13.0,5.0,9.0,9.0,19.0,12.0,16.0,22.0,16.0,19.0,21.0,15.0,10.0,15.0,9.0,16.0,10.0,9.0,8.0,9.0,12.0,9.0,17.0,26.0,11.0,15.0,9.0,6.0,12.0,17.0,12.0,14.0,9.0,13.0,9.0,16.0,14.0,8.0
gsHjJZv1AGPzeofaBqVY,2175024.0,12.0,3338.0,65.0,17.0,6.0,10.0,8.0,12.0,12.0,16.0,13.0,4.0,150.0,10.0,27.0,13.0,10.0,10.0,6.0,11.0,12.0,10.0,4.0,331.0,15.0,8.0,9.0,4.0,19.0,11.0,9.0,5.0,11.0,16.0,6.0,15.0,15.0,392.0,8.0,19.0,13.0,22.0,8.0,9.0,11.0,22.0,12.0,9.0,13.0,19.0,7.0,13.0,11.0,12.0,10.0,11.0,11.0,13.0,12.0,7.0,11.0,10.0,17.0,10.0,12.0,19.0,17.0,13.0,10.0,11.0,7.0,7.0,13.0,16.0,15.0,17.0,10.0,28.0,20.0,8.0,8.0,9.0,12.0,12.0,9.0,14.0,12.0,8.0,12.0,9.0,6.0,9.0,12.0,11.0,16.0,10.0,8.0,18.0,16.0,16.0,6.0,11.0,9.0,12.0,11.0,8.0,14.0,7.0,11.0,16.0,11.0,17.0,4.0,15.0,268.0,10.0,16.0,8.0,14.0,10.0,15.0,14.0,11.0,15.0,11.0,10.0,13.0,13.0,7.0,12.0,8.0,12.0,18.0,8.0,9.0,13.0,19.0,12.0,16.0,19.0,12.0,7.0,9.0,13.0,16.0,13.0,12.0,19.0,15.0,11.0,16.0,11.0,12.0,10.0,21.0,16.0,11.0,12.0,16.0,13.0,15.0,7.0,11.0,8.0,14.0,9.0,12.0,9.0,13.0
GsMCWkKc5LE3PxYhUFnt,389.0,74.0,16148.0,776.0,3.0,1.0,1.0,3.0,0.0,2.0,2.0,4.0,2.0,96.0,1.0,133.0,3.0,1.0,1.0,0.0,5.0,1.0,0.0,0.0,1.0,3.0,2.0,6.0,1.0,6.0,1.0,4.0,0.0,5.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,3.0,0.0,3.0,1.0,3.0,1.0,3.0,2.0,2.0,3.0,9.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,4.0,3.0,1.0,3.0,1.0,2.0,2.0,2.0,6.0,2.0,3.0,4.0,4.0,3.0,2.0,2.0,2.0,1.0,6.0,0.0,4.0,4.0,2.0,3.0,6.0,2.0,8.0,6.0,3.0,3.0,3.0,4.0,5.0,4.0,6.0,1.0,0.0,3.0,0.0,2.0,4.0,1.0,5.0,3.0,4.0,2.0,4.0,4.0,0.0,0.0,2.0,6.0,6.0,3.0,1.0,0.0,7.0,2.0,3.0,4.0,1.0,4.0,4.0,3.0,4.0,2.0,4.0,1.0,4.0,4.0,0.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,5.0,3.0,2.0,2.0,1.0,3.0,5.0,1.0,4.0,2.0,0.0,4.0,2.0,0.0,3.0,5.0,3.0,3.0,2.0,2.0,2.0
gsY6e1zD4FdKItQvWqul,238.0,85.0,20531.0,1518.0,0.0,1.0,4.0,1.0,2.0,0.0,1.0,2.0,3.0,539.0,1.0,678.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,4.0,11.0,1.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,12.0,0.0,0.0,2.0,1.0,7.0,2.0,2.0,3.0,1.0,3.0,1.0,2.0,0.0,18.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,4.0,2.0,2.0,0.0,2.0,3.0,4.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,42.0,1.0,0.0,6.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,5.0,1.0,4.0,2.0,3.0,3.0,1.0,23.0,1.0,3.0,2.0,0.0,10.0,0.0,6.0,25.0,1.0,0.0,3.0,2.0,0.0,2.0,2.0,1.0,3.0,1.0,3.0,2.0,1.0,2.0,4.0,2.0,3.0,4.0,1.0,0.0,0.0,0.0,2.0,11.0,0.0,1.0,3.0,0.0,7.0,2.0,2.0,117.0,0.0,0.0,3.0,1.0,3.0,0.0,1.0,1.0,0.0,2.0,3.0,7.0,1.0,2.0,1.0,24.0,5.0,0.0,2.0,2.0,0.0,0.0,3.0,2.0,8.0,0.0,3.0,0.0,1.0,0.0,9.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0
gtfUJnxsp1hbBlmeSiL9,1368164.0,0.0,5187.0,419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
